Quantity,UnitPrice,Discount,ShippingCost,SalesChannel,PaymentMethod,Cluster
17,1.4799999999999969,0.16,8.44,In-store,Credit Card,2
12,10.399999999999999,0.45,25.82,Online,Credit Card,1
19,14.329999999999998,0.48,23.18,In-store,paypall,0
13,58.99,0.19,22.55,In-store,Credit Card,2
19,88.68,0.36,25.57,In-store,Credit Card,2
20,48.8,0.43,7.77,In-store,Bank Transfer,3
21,77.51,0.48,7.300000000000001,Online,Credit Card,1
31,85.3,0.13,27.07,Online,Credit Card,1
31,51.05,0.010000000000000009,19.13,Online,Bank Transfer,4
5,40.3,0.48,21.05,Online,Credit Card,1
40,95.29,0.26,29.14,Online,Bank Transfer,4
2,81.56,0.2,22.98,In-store,Bank Transfer,3
11,79.39,0.3,10.56,In-store,Bank Transfer,3
24,66.08,0.32,15.68,Online,Credit Card,1
48,5.18,0.41,25.69,In-store,Bank Transfer,3
31,68.09,0.14,9.77,In-store,paypall,0
2,81.74,0.43,29.92,Online,Credit Card,1
26,92.0,0.25,15.26,In-store,Credit Card,2
17,80.48,0.3,22.47,In-store,Credit Card,2
49,87.13,0.19,21.1,In-store,paypall,0
11,43.49,0.08000000000000002,20.26,In-store,paypall,0
42,35.51,0.07,24.35,Online,paypall,5
47,2.509999999999998,0.35,5.190000000000001,Online,Bank Transfer,4
13,93.72,0.19,11.89,Online,Credit Card,1
26,63.63,0.35,9.77,In-store,Credit Card,2
30,90.72,0.3,12.52,In-store,Bank Transfer,3
20,95.5,0.22,27.15,Online,Credit Card,1
8,90.42,0.42,27.44,In-store,paypall,0
43,17.369999999999997,0.03,11.74,In-store,paypall,0
20,17.47,0.07,22.75,In-store,Credit Card,2
46,86.33,0.09,23.88,Online,Bank Transfer,4
11,63.83,0.25,26.37,Online,Credit Card,1
11,17.619999999999997,0.42,24.64,In-store,Bank Transfer,3
8,34.29,0.04000000000000001,27.49,Online,Bank Transfer,4
36,83.78,0.36,11.42,Online,Bank Transfer,4
27,26.56,0.47,14.72,In-store,Bank Transfer,3
28,13.449999999999996,0.010000000000000009,22.75,Online,Credit Card,1
13,80.43,0.29,28.89,In-store,Credit Card,2
45,80.99,0.14,18.41,Online,Credit Card,1
23,35.87,0.04000000000000001,29.13,Online,Credit Card,1
47,20.620000000000005,0.15,19.54,In-store,paypall,0
11,44.51,0.21,20.5,Online,Bank Transfer,4
21,88.4,0.15,19.67,Online,Credit Card,1
39,42.48,0.41,22.03,Online,paypall,5
24,90.1,0.3,17.82,Online,paypall,5
11,91.2,0.17,19.24,In-store,Bank Transfer,3
45,77.58,0.34,13.05,Online,Bank Transfer,4
26,51.73,0.49,14.37,Online,paypall,5
48,67.31,0.04999999999999999,29.7,In-store,Credit Card,2
42,18.58,0.03,20.56,In-store,Bank Transfer,3
20,34.68,0.2,5.449999999999999,In-store,Credit Card,2
29,46.27,0.45,19.61,In-store,Credit Card,2
4,17.29,0.43,14.12,Online,paypall,5
18,95.76,0.15,21.97,Online,paypall,5
46,32.4,0.19,8.36,In-store,Bank Transfer,3
12,38.99,0.36,17.15,In-store,Bank Transfer,3
32,12.699999999999996,0.04000000000000001,7.73,Online,Credit Card,1
31,27.31,0.21,27.78,In-store,Credit Card,2
8,16.130000000000003,0.34,24.58,Online,Credit Card,1
25,59.21,0.32,18.54,Online,Credit Card,1
11,57.79,0.18,29.88,In-store,Bank Transfer,3
26,10.020000000000003,0.19,20.88,In-store,paypall,0
41,86.65,0.34,9.18,Online,Bank Transfer,4
19,79.13,0.39,20.67,In-store,Bank Transfer,3
17,39.9,0.1,25.0,Online,paypall,5
10,60.37,0.27,5.780000000000001,Online,paypall,5
34,11.740000000000002,0.3,16.81,In-store,Bank Transfer,3
29,7.329999999999998,0.16,20.72,In-store,Bank Transfer,3
45,69.81,0.17,14.52,In-store,paypall,0
28,3.1600000000000037,0.19,12.55,Online,paypall,5
18,56.84,0.45,18.87,Online,paypall,5
32,73.96,0.12,18.04,Online,Credit Card,1
36,44.94,0.26,14.73,Online,Bank Transfer,4
5,83.3,0.24,24.5,Online,Bank Transfer,4
18,47.85,0.43,28.27,In-store,Bank Transfer,3
16,83.05,0.25,27.77,Online,Credit Card,1
3,56.55,0.010000000000000009,14.76,Online,Credit Card,1
6,11.96,0.010000000000000009,8.35,In-store,paypall,0
33,74.91,0.07,5.949999999999999,In-store,Credit Card,2
16,92.09,0.06,29.45,In-store,paypall,0
44,24.21,0.17,22.33,In-store,Credit Card,2
2,19.530000000000005,0.24,19.0,In-store,Bank Transfer,3
2,70.87,0.18,12.78,Online,paypall,5
5,97.14,0.21,19.52,In-store,paypall,0
28,52.4,0.34,12.61,Online,Credit Card,1
1,8.46,0.04000000000000001,5.73,In-store,Bank Transfer,3
5,21.09,0.49,10.02,Online,Bank Transfer,4
4,71.85,0.25,16.45,Online,Bank Transfer,4
29,24.77,0.34,22.62,Online,Credit Card,1
2,62.42,0.15,18.19,Online,Bank Transfer,4
15,48.88,0.19,6.280000000000001,In-store,Credit Card,2
5,75.33,0.03,14.78,In-store,Bank Transfer,3
31,34.32,0.13,6.620000000000001,In-store,paypall,0
26,4.520000000000003,0.07,16.67,Online,Credit Card,1
14,7.660000000000004,0.09,14.01,In-store,Bank Transfer,3
41,59.78,0.43,11.87,Online,Bank Transfer,4
41,10.199999999999996,0.15,23.33,In-store,Credit Card,2
11,40.09,0.45,12.17,Online,paypall,5
19,61.1,0.33,5.58,Online,paypall,5
10,35.15,0.19,29.91,Online,Credit Card,1
42,41.91,0.19,5.640000000000001,Online,Bank Transfer,4
17,87.02,0.49,13.94,In-store,Credit Card,2
18,77.87,0.24,28.58,In-store,Credit Card,2
25,93.88,0.49,22.29,Online,paypall,5
15,92.94,0.21,26.09,In-store,paypall,0
47,73.78,0.09,19.54,Online,Bank Transfer,4
38,42.67,0.12,20.45,Online,Credit Card,1
47,41.09,0.13,7.99,In-store,paypall,0
45,51.7,0.0,14.67,Online,Bank Transfer,4
33,54.42,0.25,13.84,Online,Credit Card,1
31,37.75,0.07,11.8,Online,Bank Transfer,4
37,35.16,0.44,23.63,In-store,Bank Transfer,3
47,3.3599999999999994,0.34,15.51,In-store,Bank Transfer,3
36,39.67,0.16,24.53,In-store,Credit Card,2
6,60.32,0.27,14.71,In-store,Credit Card,2
44,53.78,0.03,28.54,Online,Credit Card,1
46,33.57,0.13,12.92,In-store,paypall,0
8,16.270000000000003,0.34,16.41,In-store,Credit Card,2
11,71.74,0.48,15.6,In-store,paypall,0
26,43.6,0.46,22.56,In-store,Credit Card,2
29,98.39,0.26,27.71,Online,Bank Transfer,4
2,60.6,0.46,6.57,Online,Bank Transfer,4
24,95.5,0.14,22.19,In-store,Bank Transfer,3
18,68.71,0.3,25.63,In-store,paypall,0
33,12.079999999999998,0.13,23.86,In-store,Credit Card,2
46,99.65,0.14,17.68,Online,paypall,5
21,75.7,0.21,29.43,In-store,paypall,0
22,64.31,0.07,17.53,In-store,Credit Card,2
33,74.06,0.4,13.74,In-store,paypall,0
32,74.85,0.47,13.82,Online,Credit Card,1
33,27.47,0.21,29.8,Online,Credit Card,1
40,4.960000000000001,0.27,16.57,Online,paypall,5
14,5.469999999999999,0.26,15.76,Online,Credit Card,1
45,47.29,0.24,11.79,In-store,Credit Card,2
26,22.91,0.28,26.87,Online,paypall,5
27,50.44,0.3,29.82,In-store,paypall,0
10,99.86,0.39,17.42,In-store,Bank Transfer,3
37,45.0,0.4,19.91,In-store,Bank Transfer,3
7,46.82,0.27,22.81,In-store,Credit Card,2
17,2.210000000000001,0.32,27.51,Online,Credit Card,1
43,80.48,0.1,5.710000000000001,Online,Credit Card,1
4,93.98,0.42,18.14,In-store,paypall,0
33,84.0,0.17,16.07,In-store,Bank Transfer,3
24,67.94,0.47,13.52,Online,Credit Card,1
47,37.35,0.3,20.74,Online,Bank Transfer,4
21,16.770000000000003,0.19,9.29,Online,Bank Transfer,4
29,75.2,0.3,27.33,In-store,Bank Transfer,3
15,17.83,0.24,22.84,In-store,Credit Card,2
28,2.0600000000000023,0.41,17.35,Online,Credit Card,1
18,24.61,0.24,6.550000000000001,Online,Credit Card,1
8,5.560000000000002,0.28,10.74,Online,Bank Transfer,4
8,75.71,0.43,28.92,In-store,Credit Card,2
46,5.979999999999997,0.35,5.370000000000001,Online,Credit Card,1
44,10.71,0.3,15.48,In-store,paypall,0
6,17.1,0.32,28.54,Online,Credit Card,1
34,10.810000000000002,0.21,24.82,Online,paypall,5
3,47.25,0.3,27.5,In-store,paypall,0
19,34.37,0.4,25.61,In-store,paypall,0
8,33.26,0.04999999999999999,15.76,In-store,Credit Card,2
13,38.85,0.47,11.4,Online,Credit Card,1
40,70.48,0.41,7.780000000000001,Online,Bank Transfer,4
5,5.410000000000004,0.37,24.82,Online,paypall,5
47,99.28,0.35,29.44,Online,paypall,5
39,96.82,0.46,6.960000000000001,In-store,Credit Card,2
36,49.48,0.06,5.559999999999999,In-store,Bank Transfer,3
24,10.850000000000001,0.01999999999999999,12.76,In-store,paypall,0
37,55.78,0.06,21.23,Online,paypall,5
44,78.67,0.41,19.3,Online,paypall,5
46,62.71,0.10999999999999999,27.63,Online,Credit Card,1
44,79.64,0.08000000000000002,11.17,Online,Bank Transfer,4
11,28.03,0.39,18.25,Online,Credit Card,1
42,17.160000000000004,0.25,18.93,Online,Bank Transfer,4
46,46.92,0.31,11.33,In-store,Credit Card,2
10,13.5,0.04000000000000001,22.6,Online,Bank Transfer,4
3,82.49,0.29,5.01,Online,paypall,5
17,34.12,0.17,12.3,Online,paypall,5
5,72.49,0.16,11.72,In-store,paypall,0
37,90.94,0.2,9.0,Online,Bank Transfer,4
35,20.31,0.33,23.63,In-store,Bank Transfer,3
40,25.31,0.41,22.44,Online,paypall,5
18,11.729999999999997,0.1,13.4,Online,Bank Transfer,4
27,2.3299999999999983,0.45,17.11,In-store,paypall,0
26,6.469999999999999,0.31,15.3,In-store,Bank Transfer,3
31,20.0,0.17,13.77,In-store,Credit Card,2
13,94.3,0.17,7.460000000000001,Online,Credit Card,1
16,56.94,0.46,6.870000000000001,Online,Bank Transfer,4
22,81.23,0.38,18.12,In-store,paypall,0
16,92.14,0.08000000000000002,19.15,In-store,Credit Card,2
8,5.810000000000002,0.39,17.47,Online,Credit Card,1
32,45.3,0.35,15.86,In-store,paypall,0
18,36.03,0.48,14.66,In-store,Bank Transfer,3
33,45.23,0.03,17.89,Online,Credit Card,1
45,12.86,0.44,16.55,In-store,Bank Transfer,3
46,98.35,0.27,23.03,Online,paypall,5
45,60.35,0.04999999999999999,29.29,In-store,paypall,0
38,95.47,0.31,15.58,Online,paypall,5
30,48.33,0.10999999999999999,10.65,Online,Credit Card,1
42,30.5,0.45,18.45,In-store,Credit Card,2
13,70.96,0.01999999999999999,6.309999999999999,Online,paypall,5
13,21.68,0.23,7.42,In-store,Credit Card,2
4,82.37,0.36,19.96,Online,paypall,5
40,96.02,0.29,17.23,Online,Credit Card,1
42,38.51,0.2,7.17,Online,Credit Card,1
6,44.94,0.34,22.25,In-store,Credit Card,2
46,14.469999999999999,0.21,12.37,Online,Bank Transfer,4
37,84.57,0.12,12.94,Online,Credit Card,1
15,41.71,0.35,22.33,In-store,Bank Transfer,3
32,23.09,0.08000000000000002,13.44,Online,Credit Card,1
7,97.99,0.16,27.03,Online,Credit Card,1
31,56.46,0.27,19.82,Online,Bank Transfer,4
24,82.8,0.31,24.52,Online,Bank Transfer,4
2,41.8,0.2,16.79,In-store,Credit Card,2
8,55.33,0.24,14.03,Online,Bank Transfer,4
7,9.82,0.38,11.22,In-store,Bank Transfer,3
49,49.34,0.14,21.55,Online,paypall,5
1,33.25,0.010000000000000009,8.17,Online,Credit Card,1
38,36.93,0.15,18.51,In-store,Bank Transfer,3
8,14.240000000000002,0.32,9.27,Online,Credit Card,1
4,66.19,0.26,25.54,Online,Credit Card,1
30,12.280000000000001,0.15,19.75,Online,Bank Transfer,4
19,94.77,0.3,12.66,Online,paypall,5
37,38.1,0.010000000000000009,8.72,In-store,Credit Card,2
20,60.27,0.26,29.79,In-store,Bank Transfer,3
44,90.94,0.47,19.32,In-store,paypall,0
13,6.920000000000002,0.21,19.65,Online,Credit Card,1
32,47.94,0.4,15.26,In-store,Bank Transfer,3
2,50.17,0.09,16.15,Online,Bank Transfer,4
13,86.65,0.48,23.61,Online,paypall,5
8,72.08,0.16,21.36,In-store,paypall,0
32,84.17,0.44,26.77,In-store,Bank Transfer,3
48,89.23,0.01999999999999999,16.96,Online,Credit Card,1
21,90.21,0.39,25.44,In-store,paypall,0
33,26.62,0.03,23.77,Online,Credit Card,1
36,42.86,0.07,12.33,Online,Credit Card,1
21,87.05,0.28,17.59,Online,Bank Transfer,4
6,6.630000000000003,0.25,7.199999999999999,Online,Bank Transfer,4
5,14.61,0.19,16.32,Online,Bank Transfer,4
48,31.08,0.17,21.71,Online,Bank Transfer,4
30,80.38,0.1,22.9,In-store,paypall,0
28,42.77,0.010000000000000009,22.29,In-store,paypall,0
37,31.93,0.4,11.56,Online,paypall,5
41,71.6,0.28,5.67,In-store,Credit Card,2
12,81.24,0.16,6.9,In-store,paypall,0
41,47.71,0.36,26.25,In-store,Credit Card,2
11,4.660000000000004,0.04999999999999999,25.88,In-store,Credit Card,2
6,81.43,0.17,6.25,Online,Bank Transfer,4
20,64.87,0.46,23.04,Online,Bank Transfer,4
27,52.17,0.43,21.32,In-store,Credit Card,2
29,50.54,0.19,15.7,In-store,paypall,0
8,26.73,0.22,14.32,Online,paypall,5
40,52.52,0.14,17.71,Online,Bank Transfer,4
48,72.39,0.5,17.59,Online,Credit Card,1
7,8.089999999999996,0.41,25.54,In-store,paypall,0
21,16.770000000000003,0.28,16.67,Online,Bank Transfer,4
18,60.73,0.48,20.32,Online,Bank Transfer,4
15,12.530000000000001,0.38,14.98,In-store,Credit Card,2
2,70.22,0.47,18.59,In-store,Bank Transfer,3
33,65.34,0.36,13.49,Online,Credit Card,1
11,40.73,0.04000000000000001,17.2,In-store,Bank Transfer,3
6,78.23,0.04999999999999999,10.85,Online,Bank Transfer,4
44,95.51,0.010000000000000009,21.27,In-store,Credit Card,2
17,2.740000000000002,0.03,11.76,In-store,Credit Card,2
41,11.699999999999996,0.29,29.04,Online,Credit Card,1
5,66.19,0.03,11.77,Online,Credit Card,1
14,99.26,0.13,24.1,In-store,Credit Card,2
45,24.84,0.3,20.36,Online,Credit Card,1
29,77.9,0.21,20.01,Online,Credit Card,1
30,23.52,0.42,13.28,Online,Bank Transfer,4
12,95.4,0.17,14.04,In-store,paypall,0
27,44.35,0.06,9.59,Online,Bank Transfer,4
31,6.109999999999999,0.47,6.960000000000001,Online,Credit Card,1
47,23.44,0.08000000000000002,14.55,In-store,Credit Card,2
27,33.85,0.17,15.2,Online,paypall,5
5,42.38,0.21,23.36,In-store,Bank Transfer,3
8,62.95,0.15,23.13,In-store,Credit Card,2
26,30.95,0.25,29.86,Online,paypall,5
27,6.039999999999999,0.38,5.960000000000001,In-store,Bank Transfer,3
15,46.25,0.4,23.56,In-store,Credit Card,2
15,44.35,0.2,6.51,Online,paypall,5
34,51.3,0.08000000000000002,16.1,Online,Bank Transfer,4
14,33.98,0.32,15.3,In-store,Credit Card,2
2,1.7999999999999972,0.19,27.75,In-store,paypall,0
46,38.03,0.49,26.31,Online,Credit Card,1
6,28.01,0.04000000000000001,29.19,Online,Credit Card,1
47,49.99,0.07,15.97,Online,paypall,5
16,9.469999999999999,0.14,24.71,In-store,Bank Transfer,3
8,71.99,0.34,12.32,Online,Bank Transfer,4
44,76.46,0.04999999999999999,11.42,In-store,paypall,0
16,68.8,0.23,27.82,In-store,Bank Transfer,3
44,78.17,0.010000000000000009,22.76,Online,Credit Card,1
22,29.57,0.01999999999999999,28.54,Online,Credit Card,1
19,13.14,0.09,26.57,In-store,Credit Card,2
8,20.71,0.41,20.74,In-store,Bank Transfer,3
44,83.48,0.18,20.44,Online,paypall,5
45,87.5,0.14,12.27,In-store,Credit Card,2
21,4.339999999999996,0.18,16.25,Online,paypall,5
3,96.66,0.24,23.72,In-store,Credit Card,2
15,69.57,0.09,9.96,Online,Bank Transfer,4
2,98.88,0.010000000000000009,6.59,In-store,Bank Transfer,3
22,19.23,0.42,7.33,In-store,Credit Card,2
17,82.23,0.27,10.62,Online,paypall,5
16,75.03,0.15,7.17,In-store,paypall,0
47,97.98,0.32,7.800000000000001,In-store,Credit Card,2
44,12.560000000000002,0.17,7.0,In-store,paypall,0
14,81.28,0.15,16.39,In-store,Bank Transfer,3
49,54.83,0.010000000000000009,27.22,In-store,Credit Card,2
41,50.43,0.4,22.71,Online,Credit Card,1
21,43.55,0.010000000000000009,27.21,Online,Credit Card,1
16,52.36,0.19,5.949999999999999,In-store,Bank Transfer,3
31,38.69,0.15,9.19,In-store,Credit Card,2
32,39.53,0.39,23.96,Online,Credit Card,1
16,27.61,0.42,20.22,Online,Credit Card,1
8,91.27,0.07,21.74,Online,paypall,5
37,31.19,0.15,15.63,In-store,Bank Transfer,3
48,23.41,0.45,11.98,Online,Credit Card,1
8,96.71,0.32,14.4,Online,Bank Transfer,4
21,1.8299999999999983,0.44,20.39,Online,paypall,5
8,78.6,0.48,8.43,Online,paypall,5
24,23.24,0.14,17.81,In-store,paypall,0
16,23.8,0.45,16.15,In-store,paypall,0
31,77.36,0.04000000000000001,18.94,In-store,paypall,0
5,79.57,0.45,19.22,In-store,Credit Card,2
45,55.41,0.24,21.38,In-store,paypall,0
2,78.08,0.31,21.23,Online,Bank Transfer,4
3,8.229999999999997,0.01999999999999999,24.88,In-store,Bank Transfer,3
32,72.93,0.44,23.78,In-store,Bank Transfer,3
25,59.79,0.41,6.57,In-store,paypall,0
35,83.91,0.4,22.39,Online,Credit Card,1
30,19.390000000000004,0.29,23.87,In-store,Bank Transfer,3
15,55.74,0.42,19.68,In-store,Credit Card,2
29,63.7,0.28,15.25,In-store,Bank Transfer,3
2,4.380000000000003,0.32,19.43,In-store,paypall,0
6,69.29,0.010000000000000009,24.93,Online,Bank Transfer,4
29,59.94,0.09,24.07,Online,Bank Transfer,4
36,48.82,0.1,18.47,Online,Bank Transfer,4
22,9.869999999999997,0.31,16.55,In-store,Bank Transfer,3
6,75.53,0.18,22.56,In-store,paypall,0
29,71.39,0.47,5.76,In-store,Bank Transfer,3
17,52.16,0.46,22.06,In-store,Credit Card,2
32,20.81,0.04999999999999999,14.99,In-store,paypall,0
18,40.85,0.09,19.68,Online,Bank Transfer,4
25,54.95,0.35,14.06,In-store,paypall,0
18,48.51,0.2,12.58,In-store,Bank Transfer,3
42,33.71,0.4,13.22,In-store,Bank Transfer,3
46,27.54,0.13,5.879999999999999,Online,paypall,5
11,24.36,0.38,14.15,In-store,Credit Card,2
5,33.06,0.23,16.88,Online,Credit Card,1
27,41.79,0.28,13.66,Online,paypall,5
46,2.460000000000001,0.16,20.1,Online,Bank Transfer,4
6,79.55,0.23,21.76,In-store,paypall,0
11,10.509999999999998,0.03,28.13,Online,paypall,5
40,17.72,0.22,17.77,In-store,paypall,0
29,60.17,0.37,13.42,Online,Bank Transfer,4
32,5.119999999999997,0.44,9.18,In-store,Bank Transfer,3
4,84.27,0.16,15.47,Online,Credit Card,1
5,78.18,0.22,12.33,Online,Credit Card,1
18,72.85,0.06,7.5,Online,Bank Transfer,4
8,15.479999999999997,0.2,16.04,In-store,Bank Transfer,3
23,28.45,0.16,5.98,In-store,Bank Transfer,3
38,77.66,0.28,12.29,Online,Bank Transfer,4
43,43.47,0.2,14.23,Online,Credit Card,1
12,48.22,0.08000000000000002,8.92,Online,Bank Transfer,4
21,15.560000000000002,0.38,13.84,Online,Credit Card,1
22,93.3,0.43,16.19,Online,Bank Transfer,4
32,98.77,0.5,24.21,In-store,Credit Card,2
28,73.3,0.27,11.63,Online,Bank Transfer,4
18,73.35,0.16,25.02,In-store,Bank Transfer,3
3,19.08,0.45,24.34,In-store,paypall,0
30,38.5,0.43,24.79,Online,paypall,5
13,31.73,0.27,22.38,Online,Credit Card,1
1,15.64,0.41,18.08,In-store,Credit Card,2
35,29.46,0.16,8.77,In-store,paypall,0
39,89.26,0.14,23.78,Online,Bank Transfer,4
26,33.65,0.44,23.37,Online,Credit Card,1
17,27.52,0.49,28.11,Online,Credit Card,1
32,66.9,0.47,11.32,Online,paypall,5
22,25.32,0.15,25.65,Online,Bank Transfer,4
48,90.52,0.10999999999999999,13.51,Online,Credit Card,1
39,20.11,0.08000000000000002,13.13,Online,paypall,5
25,94.26,0.37,25.55,In-store,Credit Card,2
48,75.27,0.24,16.08,Online,paypall,5
32,61.19,0.10999999999999999,12.14,Online,paypall,5
24,40.55,0.48,25.15,Online,paypall,5
8,29.32,0.33,9.85,Online,Bank Transfer,4
44,65.1,0.23,11.34,In-store,Credit Card,2
30,26.53,0.1,16.75,In-store,paypall,0
13,74.88,0.46,18.44,Online,Bank Transfer,4
23,96.66,0.16,8.19,Online,Credit Card,1
37,28.7,0.06,23.36,Online,Bank Transfer,4
13,48.17,0.28,13.34,In-store,paypall,0
30,43.08,0.42,12.85,In-store,paypall,0
6,47.17,0.18,17.06,In-store,Credit Card,2
30,42.71,0.4,9.3,In-store,Credit Card,2
34,47.52,0.010000000000000009,14.87,Online,paypall,5
47,16.42,0.18,19.99,Online,paypall,5
17,27.44,0.3,14.96,Online,Credit Card,1
24,83.27,0.39,11.15,Online,Bank Transfer,4
8,17.740000000000002,0.03,12.3,In-store,Credit Card,2
19,39.59,0.04999999999999999,19.08,Online,paypall,5
31,13.060000000000002,0.14,13.3,In-store,Bank Transfer,3
43,2.490000000000002,0.10999999999999999,22.71,In-store,paypall,0
25,70.8,0.3,10.92,In-store,Bank Transfer,3
33,41.59,0.08000000000000002,11.44,Online,paypall,5
38,92.69,0.34,9.25,Online,paypall,5
37,76.05,0.0,17.98,Online,Bank Transfer,4
46,86.26,0.46,16.0,Online,Credit Card,1
35,34.19,0.47,8.31,In-store,Bank Transfer,3
32,65.01,0.01999999999999999,5.280000000000001,Online,Credit Card,1
3,69.6,0.28,16.41,In-store,paypall,0
11,40.67,0.26,15.24,In-store,Bank Transfer,3
24,31.69,0.49,5.1,In-store,Bank Transfer,3
34,89.86,0.04999999999999999,17.0,Online,paypall,5
30,99.48,0.03,15.03,Online,Credit Card,1
15,66.02,0.28,16.62,In-store,paypall,0
11,30.25,0.38,23.23,Online,paypall,5
20,88.98,0.33,24.95,Online,paypall,5
24,82.81,0.25,25.62,Online,Credit Card,1
10,91.99,0.42,27.67,Online,Credit Card,1
39,34.09,0.26,18.74,Online,Bank Transfer,4
35,23.29,0.03,14.16,Online,Credit Card,1
42,51.94,0.2,5.629999999999999,Online,Bank Transfer,4
31,96.52,0.45,26.91,Online,Credit Card,1
27,15.579999999999998,0.46,10.43,In-store,paypall,0
5,60.36,0.43,23.07,Online,Credit Card,1
12,10.64,0.13,7.550000000000001,Online,paypall,5
34,31.6,0.23,27.74,In-store,Credit Card,2
11,15.449999999999996,0.24,13.23,Online,paypall,5
29,11.060000000000002,0.47,5.609999999999999,Online,Credit Card,1
27,98.77,0.18,8.77,Online,Credit Card,1
43,14.619999999999997,0.12,13.96,In-store,Credit Card,2
16,23.88,0.13,13.42,Online,Bank Transfer,4
15,20.090000000000003,0.4,7.949999999999999,Online,paypall,5
13,88.64,0.04000000000000001,13.35,Online,Bank Transfer,4
33,39.16,0.010000000000000009,13.59,In-store,paypall,0
5,7.609999999999999,0.19,23.56,In-store,paypall,0
30,53.0,0.10999999999999999,5.879999999999999,Online,paypall,5
49,17.42,0.36,8.72,In-store,Bank Transfer,3
26,68.12,0.06,10.14,Online,Bank Transfer,4
8,43.48,0.09,15.65,Online,Bank Transfer,4
5,58.98,0.2,8.15,Online,paypall,5
35,94.99,0.01999999999999999,5.050000000000001,Online,Bank Transfer,4
39,63.14,0.45,24.67,In-store,Credit Card,2
40,7.759999999999998,0.35,9.33,In-store,Bank Transfer,3
1,78.86,0.32,26.71,In-store,paypall,0
39,80.89,0.04000000000000001,25.52,In-store,Credit Card,2
3,89.4,0.13,12.0,Online,Bank Transfer,4
8,38.69,0.38,11.85,In-store,paypall,0
26,23.05,0.3,14.17,In-store,Credit Card,2
2,55.79,0.34,24.95,Online,Credit Card,1
28,62.85,0.21,8.89,Online,Bank Transfer,4
20,53.4,0.36,17.76,In-store,Bank Transfer,3
26,74.96,0.10999999999999999,12.14,Online,Bank Transfer,4
14,51.02,0.0,18.85,Online,paypall,5
2,96.42,0.14,10.41,In-store,paypall,0
21,38.49,0.49,22.91,In-store,Credit Card,2
19,12.369999999999997,0.39,17.95,In-store,Credit Card,2
46,46.29,0.22,22.06,In-store,Credit Card,2
15,30.56,0.28,9.82,In-store,paypall,0
32,16.17,0.35,20.51,In-store,Credit Card,2
36,55.55,0.23,21.52,In-store,Credit Card,2
14,37.92,0.49,24.4,Online,Bank Transfer,4
35,20.269999999999996,0.17,10.91,Online,Credit Card,1
8,58.67,0.16,17.36,Online,paypall,5
34,71.23,0.21,10.75,Online,Credit Card,1
37,20.019999999999996,0.25,27.99,In-store,Credit Card,2
31,90.52,0.28,7.48,In-store,Bank Transfer,3
25,56.94,0.49,14.79,Online,Credit Card,1
41,10.11,0.47,7.75,In-store,paypall,0
44,48.41,0.29,20.48,Online,Bank Transfer,4
10,68.98,0.31,20.69,In-store,Bank Transfer,3
34,2.5899999999999963,0.14,29.43,In-store,Credit Card,2
49,9.46,0.15,19.71,In-store,Credit Card,2
15,74.14,0.36,24.13,In-store,Credit Card,2
47,27.42,0.31,12.49,In-store,Bank Transfer,3
2,36.32,0.1,18.52,Online,paypall,5
38,32.49,0.26,24.39,Online,Credit Card,1
26,34.93,0.14,24.52,Online,paypall,5
42,53.29,0.36,24.91,In-store,Credit Card,2
